BTC-USDT,2020-07-28,10919.94
BTC-USDT,2020-07-29,11113.03
BTC-USDT,2020-07-30,11111.96
BTC-USDT,2020-07-31,11343.68
BTC-USDT,2020-08-01,11811.42
BTC-USDT,2020-08-02,11079.72
BTC-USDT,2020-08-03,11227.07
BTC-USDT,2020-08-04,11200.05
BTC-USDT,2020-08-05,11752.5
BTC-USDT,2020-08-06,11770.56
BTC-USDT,2020-08-07,11596.06
BTC-USDT,2020-08-08,11765.72
BTC-USDT,2020-08-09,11685.99
BTC-USDT,2020-08-10,11896.89
BTC-USDT,2020-08-11,11392.64
BTC-USDT,2020-08-12,11568.36
BTC-USDT,2020-08-13,11790
BTC-USDT,2020-08-14,11767.89
BTC-USDT,2020-08-15,11859.04
BTC-USDT,2020-08-16,11921.23
BTC-USDT,2020-08-17,12298.06
BTC-USDT,2020-08-18,11960.79
BTC-USDT,2020-08-19,11763.87
BTC-USDT,2020-08-20,11857.92
BTC-USDT,2020-08-21,11538.53
BTC-USDT,2020-08-22,11670.47
BTC-USDT,2020-08-23,11654
BTC-USDT,2020-08-24,11753.3
BTC-USDT,2020-08-25,11327.17
BTC-USDT,2020-08-26,11466.22
BTC-USDT,2020-08-27,11335.53
BTC-USDT,2020-08-28,11526.85
BTC-USDT,2020-08-29,11466.66
BTC-USDT,2020-08-30,11714.14
BTC-USDT,2020-08-31,11658.11
BTC-USDT,2020-09-01,11930.18
BTC-USDT,2020-09-02,11396.96
BTC-USDT,2020-09-03,10141.08
BTC-USDT,2020-09-04,10448
BTC-USDT,2020-09-05,10168.71
BTC-USDT,2020-09-06,10258.13
BTC-USDT,2020-09-07,10378.76
BTC-USDT,2020-09-08,10129.02
BTC-USDT,2020-09-09,10219.29
BTC-USDT,2020-09-10,10335.91
BTC-USDT,2020-09-11,10387.81
BTC-USDT,2020-09-12,10438.28
BTC-USDT,2020-09-13,10327.72
BTC-USDT,2020-09-14,10664.1
BTC-USDT,2020-09-15,10776.78
BTC-USDT,2020-09-16,10948.17
BTC-USDT,2020-09-17,10935.33
BTC-USDT,2020-09-18,10926.29
BTC-USDT,2020-09-19,11073.74
BTC-USDT,2020-09-20,10914.28
BTC-USDT,2020-09-21,10414.73
BTC-USDT,2020-09-22,10523.32
BTC-USDT,2020-09-23,10237.91
BTC-USDT,2020-09-24,10724.92
BTC-USDT,2020-09-25,10683.51
BTC-USDT,2020-09-26,10726.5
BTC-USDT,2020-09-27,10768
BTC-USDT,2020-09-28,10691.45
BTC-USDT,2020-09-29,10836.98
BTC-USDT,2020-09-30,10773
BTC-USDT,2020-10-01,10612.63
BTC-USDT,2020-10-02,10565.15
BTC-USDT,2020-10-03,10537.96
BTC-USDT,2020-10-04,10660.16
BTC-USDT,2020-10-05,10785
BTC-USDT,2020-10-06,10593.65
BTC-USDT,2020-10-07,10658.75
BTC-USDT,2020-10-08,10919.45
BTC-USDT,2020-10-09,11050.47
BTC-USDT,2020-10-10,11294.79
BTC-USDT,2020-10-11,11369.59
BTC-USDT,2020-10-12,11530.36
BTC-USDT,2020-10-13,11419.36
BTC-USDT,2020-10-14,11417.13
BTC-USDT,2020-10-15,11502
BTC-USDT,2020-10-16,11318.92
BTC-USDT,2020-10-17,11356.25
BTC-USDT,2020-10-18,11501.1
BTC-USDT,2020-10-19,11745
BTC-USDT,2020-10-20,11900.03
BTC-USDT,2020-10-21,12796.07
BTC-USDT,2020-10-22,12968.87
BTC-USDT,2020-10-23,12925.82
BTC-USDT,2020-10-24,13110.88
BTC-USDT,2020-10-25,13023.81
BTC-USDT,2020-10-26,13047.24
BTC-USDT,2020-10-27,13629.38
BTC-USDT,2020-10-28,13256.17
BTC-USDT,2020-10-29,13446.65
BTC-USDT,2020-10-30,13549.12
BTC-USDT,2020-10-31,13783.73
BTC-USDT,2020-11-01,13752.86
BTC-USDT,2020-11-02,13540.54
BTC-USDT,2020-11-03,14016.55
BTC-USDT,2020-11-04,14134.31
BTC-USDT,2020-11-05,15598.75
BTC-USDT,2020-11-06,15590.96
BTC-USDT,2020-11-07,14824.34
BTC-USDT,2020-11-08,15473.2
BTC-USDT,2020-11-09,15328.72
BTC-USDT,2020-11-10,15294.68
BTC-USDT,2020-11-11,15690.24
BTC-USDT,2020-11-12,16289.02
BTC-USDT,2020-11-13,16320.54
BTC-USDT,2020-11-14,16064.51
BTC-USDT,2020-11-15,15952.27
BTC-USDT,2020-11-16,16707.07
BTC-USDT,2020-11-17,17670.01
BTC-USDT,2020-11-18,17788.32
BTC-USDT,2020-11-19,17811.68
BTC-USDT,2020-11-20,18664.31
BTC-USDT,2020-11-21,18721.99
BTC-USDT,2020-11-22,18435.2
BTC-USDT,2020-11-23,18382.07
BTC-USDT,2020-11-24,19179.64
BTC-USDT,2020-11-25,18741.67
BTC-USDT,2020-11-26,17155.34
BTC-USDT,2020-11-27,17144.1
BTC-USDT,2020-11-28,17717.74
BTC-USDT,2020-11-29,18181.09
BTC-USDT,2020-11-30,19720
BTC-USDT,2020-12-01,18772.7
BTC-USDT,2020-12-02,19207.01
BTC-USDT,2020-12-03,19434.3
BTC-USDT,2020-12-04,18664.2
BTC-USDT,2020-12-05,19147.62
BTC-USDT,2020-12-06,19375.02
BTC-USDT,2020-12-07,19172.88
BTC-USDT,2020-12-08,18319.32
BTC-USDT,2020-12-09,18537.98
BTC-USDT,2020-12-10,18253.51
BTC-USDT,2020-12-11,18031.47
BTC-USDT,2020-12-12,18800
BTC-USDT,2020-12-13,19175.07
BTC-USDT,2020-12-14,19270.7
BTC-USDT,2020-12-15,19424.91
BTC-USDT,2020-12-16,21346.8
BTC-USDT,2020-12-17,22816.99
BTC-USDT,2020-12-18,23124.35
BTC-USDT,2020-12-19,23847.28
BTC-USDT,2020-12-20,23472.96
BTC-USDT,2020-12-21,22730.1
BTC-USDT,2020-12-22,23826.99
BTC-USDT,2020-12-23,23238.27
BTC-USDT,2020-12-24,23737.44
BTC-USDT,2020-12-25,24730
BTC-USDT,2020-12-26,26508.83
BTC-USDT,2020-12-27,26305.64
BTC-USDT,2020-12-28,27102.66
BTC-USDT,2020-12-29,27402.83
BTC-USDT,2020-12-30,28906.99
BTC-USDT,2020-12-31,28951.68
BTC-USDT,2021-01-01,29337.16
BTC-USDT,2021-01-02,32199.91
BTC-USDT,2021-01-03,33054.53
BTC-USDT,2021-01-04,32031.07
BTC-USDT,2021-01-05,33999.52
BTC-USDT,2021-01-06,36823.68
BTC-USDT,2021-01-07,39498.92
BTC-USDT,2021-01-08,40637.23
BTC-USDT,2021-01-09,40136.04
BTC-USDT,2021-01-10,38221.67
BTC-USDT,2021-01-11,35408.46
BTC-USDT,2021-01-12,34056.9
BTC-USDT,2021-01-13,37421.07
BTC-USDT,2021-01-14,39163.31
BTC-USDT,2021-01-15,36755.24
BTC-USDT,2021-01-16,36025.66
BTC-USDT,2021-01-17,35869.83
BTC-USDT,2021-01-18,36686.86
BTC-USDT,2021-01-19,35891.03
BTC-USDT,2021-01-20,35500
BTC-USDT,2021-01-21,30879.97
BTC-USDT,2021-01-22,32986.34
BTC-USDT,2021-01-23,32086.48
BTC-USDT,2021-01-24,32275.63
BTC-USDT,2021-01-25,32253.68
BTC-USDT,2021-01-26,32474.14
BTC-USDT,2021-01-27,30381.04
BTC-USDT,2021-01-28,33399.75
BTC-USDT,2021-01-29,34269.35
BTC-USDT,2021-01-30,34289.85
BTC-USDT,2021-01-31,33126.21
BTC-USDT,2021-02-01,33546.09
BTC-USDT,2021-02-02,35504.06
BTC-USDT,2021-02-03,37652.51
BTC-USDT,2021-02-04,36976.93
BTC-USDT,2021-02-05,38362.65
BTC-USDT,2021-02-06,39249.54
BTC-USDT,2021-02-07,38849.25
BTC-USDT,2021-02-08,46451.32
BTC-USDT,2021-02-09,46492.54
BTC-USDT,2021-02-10,44850
BTC-USDT,2021-02-11,48060.21
BTC-USDT,2021-02-12,47361.03
BTC-USDT,2021-02-13,47221.62
BTC-USDT,2021-02-14,48655.21
BTC-USDT,2021-02-15,47981.58
BTC-USDT,2021-02-16,49197.94
BTC-USDT,2021-02-17,52194.62
BTC-USDT,2021-02-18,51619.7
BTC-USDT,2021-02-19,56004.1
BTC-USDT,2021-02-20,55917.41
BTC-USDT,2021-02-21,57487.43
BTC-USDT,2021-02-22,54121.1
BTC-USDT,2021-02-23,48930
BTC-USDT,2021-02-24,49702.03
BTC-USDT,2021-02-25,47089.37
BTC-USDT,2021-02-26,46313.13
BTC-USDT,2021-02-27,46102.63
BTC-USDT,2021-02-28,45163.36
BTC-USDT,2021-03-01,49592.7
BTC-USDT,2021-03-02,48450.57
BTC-USDT,2021-03-03,50373.75
BTC-USDT,2021-03-04,48385.77
BTC-USDT,2021-03-05,48770.57
BTC-USDT,2021-03-06,48908.21
BTC-USDT,2021-03-07,50995.27
BTC-USDT,2021-03-08,52429.43
BTC-USDT,2021-03-09,54917.78
BTC-USDT,2021-03-10,55947.98
BTC-USDT,2021-03-11,57844.52
BTC-USDT,2021-03-12,57291.03
BTC-USDT,2021-03-13,61267.41
BTC-USDT,2021-03-14,59037.12
BTC-USDT,2021-03-15,55646.61
BTC-USDT,2021-03-16,56954.19
BTC-USDT,2021-03-17,58959
BTC-USDT,2021-03-18,57700.01
BTC-USDT,2021-03-19,58089.11
BTC-USDT,2021-03-20,58145.61
BTC-USDT,2021-03-21,57415.18
BTC-USDT,2021-03-22,54129.56
BTC-USDT,2021-03-23,54400
BTC-USDT,2021-03-24,52311.54
BTC-USDT,2021-03-25,51325.21
BTC-USDT,2021-03-26,55030
BTC-USDT,2021-03-27,55828
BTC-USDT,2021-03-28,55805.08
BTC-USDT,2021-03-29,57677.64
BTC-USDT,2021-03-30,58794.16
BTC-USDT,2021-03-31,58807.24
BTC-USDT,2021-04-01,58794.01
BTC-USDT,2021-04-02,59031.36
BTC-USDT,2021-04-03,57134.65
BTC-USDT,2021-04-04,58234.61
BTC-USDT,2021-04-05,59243.39
BTC-USDT,2021-04-06,58059.99
BTC-USDT,2021-04-07,56018.18
BTC-USDT,2021-04-08,58122.26
BTC-USDT,2021-04-09,58176.03
BTC-USDT,2021-04-10,59832.43
BTC-USDT,2021-04-11,60090.2
BTC-USDT,2021-04-12,59911.18
BTC-USDT,2021-04-13,63649.71
BTC-USDT,2021-04-14,63019.1
BTC-USDT,2021-04-15,63232.55
BTC-USDT,2021-04-16,61424.67
BTC-USDT,2021-04-17,60090.14
BTC-USDT,2021-04-18,56140.05
BTC-USDT,2021-04-19,55634.39
BTC-USDT,2021-04-20,56410.56
BTC-USDT,2021-04-21,53800
BTC-USDT,2021-04-22,51714.61
BTC-USDT,2021-04-23,51122.62
BTC-USDT,2021-04-24,50092.4
BTC-USDT,2021-04-25,49063.94
BTC-USDT,2021-04-26,53984.33
BTC-USDT,2021-04-27,55006.25
BTC-USDT,2021-04-28,54861.77
BTC-USDT,2021-04-29,53558.8
BTC-USDT,2021-04-30,57684.16
BTC-USDT,2021-05-01,57836.34
BTC-USDT,2021-05-02,56630.33
BTC-USDT,2021-05-03,57214.83
BTC-USDT,2021-05-04,53263.32
BTC-USDT,2021-05-05,57497.77
BTC-USDT,2021-05-06,56435.35
BTC-USDT,2021-05-07,57350.88
BTC-USDT,2021-05-08,58924.98
BTC-USDT,2021-05-09,58292.53
BTC-USDT,2021-05-10,55869.67
BTC-USDT,2021-05-11,56710.43
BTC-USDT,2021-05-12,49595.76
BTC-USDT,2021-05-13,49707.9
BTC-USDT,2021-05-14,49873.27
BTC-USDT,2021-05-15,46793.41
BTC-USDT,2021-05-16,46429.28
BTC-USDT,2021-05-17,43566.18
BTC-USDT,2021-05-18,42882.53
BTC-USDT,2021-05-19,36689.14
BTC-USDT,2021-05-20,40500.3
BTC-USDT,2021-05-21,37211.02
BTC-USDT,2021-05-22,37432.58
BTC-USDT,2021-05-23,34651.6
BTC-USDT,2021-05-24,38779.66
BTC-USDT,2021-05-25,38326.84
BTC-USDT,2021-05-26,39224.2
BTC-USDT,2021-05-27,38527.38
BTC-USDT,2021-05-28,35670.99
BTC-USDT,2021-05-29,34611.94
BTC-USDT,2021-05-30,35651.81
BTC-USDT,2021-05-31,37243.38
BTC-USDT,2021-06-01,36693.41
BTC-USDT,2021-06-02,37569.99
BTC-USDT,2021-06-03,39247.4
BTC-USDT,2021-06-04,36828.03
BTC-USDT,2021-06-05,35498.62
BTC-USDT,2021-06-06,35801.71
BTC-USDT,2021-06-07,33550.96
BTC-USDT,2021-06-08,33372.58
BTC-USDT,2021-06-09,37368.45
BTC-USDT,2021-06-10,36669.66
BTC-USDT,2021-06-11,37300.42
BTC-USDT,2021-06-12,35537.05
BTC-USDT,2021-06-13,38993.65
BTC-USDT,2021-06-14,40489.1
BTC-USDT,2021-06-15,40132.86
BTC-USDT,2021-06-16,38344.97
BTC-USDT,2021-06-17,38060.71
BTC-USDT,2021-06-18,35811.41
BTC-USDT,2021-06-19,35483
BTC-USDT,2021-06-20,35588.64
BTC-USDT,2021-06-21,31606
BTC-USDT,2021-06-22,32496
BTC-USDT,2021-06-23,33649
BTC-USDT,2021-06-24,34644.64
BTC-USDT,2021-06-25,31568.07
BTC-USDT,2021-06-26,32255.56
BTC-USDT,2021-06-27,34687.71
BTC-USDT,2021-06-28,34487.22
BTC-USDT,2021-06-29,35911.26
BTC-USDT,2021-06-30,35031.39
BTC-USDT,2021-07-01,33489.96
BTC-USDT,2021-07-02,33760.94
BTC-USDT,2021-07-03,34652.94
BTC-USDT,2021-07-04,35280.16
BTC-USDT,2021-07-05,33672.72
BTC-USDT,2021-07-06,34206.01
BTC-USDT,2021-07-07,33845.64
BTC-USDT,2021-07-08,32852.04
BTC-USDT,2021-07-09,33805.01
BTC-USDT,2021-07-10,33497.98
BTC-USDT,2021-07-11,34253.81
BTC-USDT,2021-07-12,33070.87
BTC-USDT,2021-07-13,32709.09
BTC-USDT,2021-07-14,32803.01
BTC-USDT,2021-07-15,31866.43
BTC-USDT,2021-07-16,31382.95
BTC-USDT,2021-07-17,31496.65
BTC-USDT,2021-07-18,31767
BTC-USDT,2021-07-19,30823.62
BTC-USDT,2021-07-20,29775.9
BTC-USDT,2021-07-21,32120
BTC-USDT,2021-07-22,32268.11
BTC-USDT,2021-07-23,33634.46
BTC-USDT,2021-07-24,34230
BTC-USDT,2021-07-25,35370.66
BTC-USDT,2021-07-26,37218.09
BTC-USDT,2021-07-27,39442.33
BTC-USDT,2021-07-28,40003.08
BTC-USDT,2021-07-29,40012.9
BTC-USDT,2021-07-30,42203.25
BTC-USDT,2021-07-31,41448.11
BTC-USDT,2021-08-01,39846.78
BTC-USDT,2021-08-02,39147.48
BTC-USDT,2021-08-03,38203.26
BTC-USDT,2021-08-04,39731.31
BTC-USDT,2021-08-05,40882.4
BTC-USDT,2021-08-06,42825.43
BTC-USDT,2021-08-07,44601.11
BTC-USDT,2021-08-08,43787.71
BTC-USDT,2021-08-09,46259.7
BTC-USDT,2021-08-10,45589.99
BTC-USDT,2021-08-11,45522.12
BTC-USDT,2021-08-12,44385.09
BTC-USDT,2021-08-13,47792.52
